system:index,centroid_lat,centroid_lon,ndvi,year,.geo
0_104,-28.34250001029281,-53.98850000000981,7242.730323790881,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.347],[-53.984,-28.347000000000005],[-53.984,-28.338],[-53.993,-28.338],[-53.993,-28.347]]]}"
0_105,-28.33350001026542,-53.98850000001744,7516.867180490988,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.338],[-53.984,-28.338],[-53.984,-28.329000000000004],[-53.993,-28.329000000000004],[-53.993,-28.338]]]}"
0_106,-28.324500010311365,-53.988499999998986,7362.939482913303,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.329000000000004],[-53.984,-28.329000000000004],[-53.983999999999995,-28.32],[-53.993,-28.32],[-53.993,-28.329000000000004]]]}"
0_107,-28.315500010335374,-53.98849999997986,7308.911263355357,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.32],[-53.983999999999995,-28.32],[-53.983999999999995,-28.311000000000003],[-53.993,-28.311],[-53.993,-28.32]]]}"
0_108,-28.30650001038358,-53.98849999998038,7835.807764456409,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.311],[-53.983999999999995,-28.311000000000003],[-53.984,-28.302],[-53.993,-28.301999999999992],[-53.993,-28.311]]]}"
0_109,-28.297500010294804,-53.988499999978586,8118.581559416034,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.301999999999992],[-53.984,-28.302],[-53.983999999999995,-28.293],[-53.993,-28.293],[-53.993,-28.301999999999992]]]}"
0_110,-28.28850001035327,-53.98849999998129,7507.5611287823185,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.293],[-53.983999999999995,-28.293],[-53.983999999999995,-28.284],[-53.993,-28.284],[-53.993,-28.293]]]}"
0_111,-28.27950001030265,-53.98849999999526,7873.540290351522,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.284],[-53.983999999999995,-28.284],[-53.984,-28.275000000000002],[-53.993,-28.275000000000002],[-53.993,-28.284]]]}"
0_112,-28.27050001035363,-53.98849999998506,7511.928146154474,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.275000000000002],[-53.984,-28.275000000000002],[-53.984,-28.266],[-53.993,-28.26599999999999],[-53.993,-28.275000000000002]]]}"
0_113,-28.26150001041644,-53.988499999971,7563.966397520594,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.26599999999999],[-53.984,-28.266],[-53.984,-28.257],[-53.993,-28.256999999999998],[-53.993,-28.26599999999999]]]}"
0_114,-28.25250001038462,-53.98849999998182,7198.960321344099,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.257000000000005],[-53.984,-28.257000000000005],[-53.984,-28.248],[-53.993,-28.248],[-53.993,-28.257000000000005]]]}"
0_115,-28.243500010385535,-53.98849999997871,7467.240110920805,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.993,-28.248],[-53.984,-28.248],[-53.983999999999995,-28.239],[-53.993,-28.239],[-53.993,-28.248]]]}"
0_116,-28.495500010158597,-53.97950000003358,7483.069458047666,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.5],[-53.975,-28.5],[-53.975,-28.490999999999996],[-53.983999999999995,-28.490999999999996],[-53.984,-28.5]]]}"
0_117,-28.486500010121585,-53.97950000002714,7556.745551746654,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.490999999999996],[-53.975,-28.490999999999996],[-53.975,-28.482000000000003],[-53.984,-28.482000000000003],[-53.983999999999995,-28.490999999999996]]]}"
0_118,-28.47750001014856,-53.97950000002769,7471.8403525954955,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.482000000000003],[-53.975,-28.482000000000003],[-53.97500000000001,-28.472999999999995],[-53.984,-28.472999999999995],[-53.984,-28.482000000000003]]]}"
0_119,-28.46850001014896,-53.97950000002341,7507.216495266078,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.472999999999995],[-53.97500000000001,-28.472999999999995],[-53.975,-28.464000000000002],[-53.984,-28.464000000000002],[-53.984,-28.472999999999995]]]}"
0_120,-28.459500010178775,-53.97950000001598,7194.9102187397975,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.464000000000002],[-53.975,-28.464000000000002],[-53.975,-28.455],[-53.984,-28.455],[-53.984,-28.464000000000002]]]}"
0_121,-28.450500010178075,-53.97950000003083,7735.859859614756,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.455],[-53.975,-28.455],[-53.975,-28.445999999999998],[-53.984,-28.445999999999998],[-53.984,-28.455]]]}"
0_122,-28.44150001026031,-53.97950000003242,7348.539299706169,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.446000000000005],[-53.975,-28.445999999999998],[-53.975,-28.436999999999994],[-53.984,-28.437],[-53.984,-28.446000000000005]]]}"
0_123,-28.43250001016719,-53.979500000008905,7291.397812602026,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.437],[-53.975,-28.436999999999994],[-53.975,-28.428],[-53.983999999999995,-28.428],[-53.984,-28.437]]]}"
0_124,-28.423500010187627,-53.979499999994175,7645.0102024159305,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.428],[-53.975,-28.428],[-53.975,-28.419000000000004],[-53.984,-28.419000000000004],[-53.983999999999995,-28.428]]]}"
0_125,-28.414500010238367,-53.97950000000345,7751.116062683645,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.419000000000004],[-53.975,-28.419000000000004],[-53.97500000000001,-28.41],[-53.984,-28.41],[-53.984,-28.419000000000004]]]}"
0_126,-28.405500010243184,-53.97950000001137,7794.051583414953,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.41],[-53.97500000000001,-28.41],[-53.975,-28.401000000000003],[-53.983999999999995,-28.401000000000003],[-53.984,-28.41]]]}"
0_127,-28.396500010218258,-53.979500000001025,7977.98620633366,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.401000000000003],[-53.975,-28.401000000000003],[-53.975,-28.391999999999996],[-53.984,-28.391999999999996],[-53.983999999999995,-28.401000000000003]]]}"
0_128,-28.38750001024399,-53.979499999992754,7211.096474045054,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.391999999999996],[-53.975,-28.391999999999996],[-53.975,-28.382999999999996],[-53.984,-28.382999999999996],[-53.984,-28.391999999999996]]]}"
0_129,-28.378500010272916,-53.9794999999933,7085.668380672544,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.382999999999996],[-53.975,-28.382999999999996],[-53.975,-28.374],[-53.983999999999995,-28.374],[-53.984,-28.382999999999996]]]}"
0_130,-28.369500010256857,-53.97949999999933,7375.172641658754,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.374],[-53.975,-28.374],[-53.975,-28.36499999999999],[-53.984,-28.365],[-53.983999999999995,-28.374]]]}"
0_131,-28.360500010266744,-53.979499999999,7210.236702561593,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.365],[-53.975,-28.36499999999999],[-53.975,-28.355999999999995],[-53.984,-28.355999999999995],[-53.984,-28.365]]]}"
0_132,-28.35150001028861,-53.97950000001263,7127.75203948442,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.356],[-53.975,-28.356],[-53.975,-28.347],[-53.984,-28.347000000000005],[-53.984,-28.356]]]}"
0_133,-28.342500010292277,-53.9795000000233,7053.295969978789,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.347000000000005],[-53.975,-28.347],[-53.975,-28.338],[-53.984,-28.338],[-53.984,-28.347000000000005]]]}"
0_134,-28.333500010264775,-53.979500000014134,7261.7031326480665,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.338],[-53.975,-28.338],[-53.975,-28.329],[-53.984,-28.329000000000004],[-53.984,-28.338]]]}"
0_135,-28.324500010294912,-53.9795000000105,7235.677027247512,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.329000000000004],[-53.975,-28.329],[-53.975,-28.32],[-53.983999999999995,-28.32],[-53.984,-28.329000000000004]]]}"
0_136,-28.31550001032933,-53.97950000000059,7512.889459944527,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.32],[-53.975,-28.32],[-53.975,-28.311000000000003],[-53.983999999999995,-28.311000000000003],[-53.983999999999995,-28.32]]]}"
0_137,-28.306500010385335,-53.979499999994566,7733.661975852504,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.311000000000003],[-53.975,-28.311000000000003],[-53.975,-28.302],[-53.984,-28.302],[-53.983999999999995,-28.311000000000003]]]}"
0_138,-28.297500010295234,-53.97949999999919,7624.671153532389,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.302],[-53.975,-28.302],[-53.975,-28.293],[-53.983999999999995,-28.293],[-53.984,-28.302]]]}"
0_139,-28.288500010357605,-53.979500000002645,7691.335658345572,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.293],[-53.975,-28.293],[-53.975,-28.284],[-53.983999999999995,-28.284],[-53.983999999999995,-28.293]]]}"
0_140,-28.27950001032273,-53.97950000002014,7295.755547397619,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.983999999999995,-28.284],[-53.975,-28.284],[-53.97500000000001,-28.275],[-53.984,-28.275000000000002],[-53.983999999999995,-28.284]]]}"
0_141,-28.270500010326526,-53.979500000021304,6903.890765214553,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.275000000000002],[-53.97500000000001,-28.275],[-53.975,-28.266],[-53.984,-28.266],[-53.984,-28.275000000000002]]]}"
0_142,-28.26150001042216,-53.979500000007825,7434.978626203296,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.266],[-53.975,-28.266],[-53.975,-28.256999999999998],[-53.984,-28.257],[-53.984,-28.266]]]}"
0_143,-28.252500010374664,-53.97950000001857,7716.75501713167,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.257000000000005],[-53.975,-28.257000000000005],[-53.975,-28.248],[-53.984,-28.248],[-53.984,-28.257000000000005]]]}"
0_144,-28.24350001038616,-53.97950000000964,7681.162261380324,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.984,-28.248],[-53.975,-28.248],[-53.975,-28.239],[-53.983999999999995,-28.239],[-53.984,-28.248]]]}"
0_145,-28.49550001016665,-53.970499999989286,7587.652587332681,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.5],[-53.966,-28.5],[-53.966,-28.490999999999996],[-53.975,-28.490999999999996],[-53.975,-28.5]]]}"
0_146,-28.486500010105523,-53.970499999985364,7825.816519751877,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.490999999999996],[-53.966,-28.490999999999996],[-53.966,-28.482000000000003],[-53.975,-28.482000000000003],[-53.975,-28.490999999999996]]]}"
0_147,-28.47750001016335,-53.97049999998314,7453.08068070519,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.482000000000003],[-53.966,-28.482000000000003],[-53.965999999999994,-28.472999999999995],[-53.97500000000001,-28.472999999999995],[-53.975,-28.482000000000003]]]}"
0_148,-28.468500010135713,-53.97049999998944,7548.982492654261,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.97500000000001,-28.472999999999995],[-53.965999999999994,-28.472999999999995],[-53.966,-28.464000000000002],[-53.975,-28.464000000000002],[-53.97500000000001,-28.472999999999995]]]}"
0_149,-28.45950001018855,-53.970499999992356,6970.4157280444015,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.464000000000002],[-53.966,-28.464000000000002],[-53.966,-28.455],[-53.975,-28.455],[-53.975,-28.464000000000002]]]}"
0_150,-28.45050001018337,-53.97049999999699,7663.528852432254,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.455],[-53.966,-28.455],[-53.965999999999994,-28.445999999999998],[-53.975,-28.445999999999998],[-53.975,-28.455]]]}"
0_151,-28.44150001024544,-53.97049999998301,7389.902628142344,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.445999999999998],[-53.965999999999994,-28.445999999999998],[-53.966,-28.437],[-53.975,-28.436999999999994],[-53.975,-28.445999999999998]]]}"
0_152,-28.43250001016487,-53.97049999998429,7187.265140385244,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.436999999999994],[-53.966,-28.437],[-53.965999999999994,-28.428],[-53.975,-28.428],[-53.975,-28.436999999999994]]]}"
0_153,-28.423500010192633,-53.97050000000249,7329.419115246491,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.428],[-53.965999999999994,-28.428],[-53.966,-28.419000000000004],[-53.975,-28.419000000000004],[-53.975,-28.428]]]}"
0_154,-28.414500010233674,-53.97049999999363,7710.80746000653,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.419000000000004],[-53.966,-28.419000000000004],[-53.966,-28.41],[-53.97500000000001,-28.41],[-53.975,-28.419000000000004]]]}"
0_155,-28.40550001023797,-53.97049999997291,7332.638630427686,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.97500000000001,-28.41],[-53.966,-28.41],[-53.966,-28.401000000000003],[-53.975,-28.401000000000003],[-53.97500000000001,-28.41]]]}"
0_156,-28.396500010220382,-53.97049999997925,7261.8967923604305,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.401000000000003],[-53.966,-28.401000000000003],[-53.966,-28.392],[-53.975,-28.391999999999996],[-53.975,-28.401000000000003]]]}"
0_157,-28.387500010248225,-53.970499999995745,6817.704905321581,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.391999999999996],[-53.966,-28.392],[-53.966,-28.383],[-53.975,-28.382999999999996],[-53.975,-28.391999999999996]]]}"
0_158,-28.378500010276632,-53.97050000000546,7141.405362389814,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.382999999999996],[-53.966,-28.383],[-53.965999999999994,-28.374],[-53.975,-28.374],[-53.975,-28.382999999999996]]]}"
0_159,-28.369500010254832,-53.9705000000016,7226.644270338715,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.374],[-53.965999999999994,-28.374],[-53.966,-28.365],[-53.975,-28.36499999999999],[-53.975,-28.374]]]}"
0_160,-28.36050001026682,-53.970499999999426,7458.843161242966,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.36499999999999],[-53.966,-28.365],[-53.966,-28.355999999999995],[-53.975,-28.355999999999995],[-53.975,-28.36499999999999]]]}"
0_161,-28.351500010296053,-53.970499999995525,7370.398907103828,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.356],[-53.966,-28.356],[-53.965999999999994,-28.347],[-53.975,-28.347],[-53.975,-28.356]]]}"
0_162,-28.342500010287434,-53.970499999988206,7443.706834679065,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.347],[-53.965999999999994,-28.347],[-53.966,-28.338],[-53.975,-28.338],[-53.975,-28.347]]]}"
0_163,-28.333500010265986,-53.97049999999269,7411.57344425414,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.338],[-53.966,-28.338],[-53.966,-28.329000000000004],[-53.975,-28.329],[-53.975,-28.338]]]}"
0_164,-28.324500010300884,-53.970500000005586,7032.4998368811675,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.329],[-53.966,-28.329000000000004],[-53.966,-28.32],[-53.975,-28.32],[-53.975,-28.329]]]}"
0_165,-28.315500010323007,-53.97050000001505,6995.590612511214,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.32],[-53.966,-28.32],[-53.966,-28.311000000000003],[-53.975,-28.311000000000003],[-53.975,-28.32]]]}"
0_166,-28.30650001038248,-53.97050000000925,7205.6984748389195,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.311000000000003],[-53.966,-28.311000000000003],[-53.966,-28.302],[-53.975,-28.302],[-53.975,-28.311000000000003]]]}"
0_167,-28.297500010297142,-53.970500000003376,7469.537150314002,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.302],[-53.966,-28.302],[-53.965999999999994,-28.293],[-53.975,-28.293],[-53.975,-28.302]]]}"
0_168,-28.28850001035903,-53.97050000000422,7260.821425658593,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.293],[-53.965999999999994,-28.293],[-53.966,-28.284],[-53.975,-28.284],[-53.975,-28.293]]]}"
0_169,-28.279500010327613,-53.970499999994864,7730.299200717723,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.284],[-53.966,-28.284],[-53.965999999999994,-28.275],[-53.97500000000001,-28.275],[-53.975,-28.284]]]}"
0_170,-28.270500010323087,-53.97049999999558,7168.109330397195,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.97500000000001,-28.275],[-53.965999999999994,-28.275],[-53.966,-28.266],[-53.975,-28.266],[-53.97500000000001,-28.275]]]}"
0_171,-28.261500010414316,-53.97049999999452,7180.725756463584,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.266],[-53.966,-28.266],[-53.966,-28.257],[-53.975,-28.256999999999998],[-53.975,-28.266]]]}"
0_172,-28.2525000103821,-53.97049999999339,7457.488337003506,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.257000000000005],[-53.966,-28.257000000000005],[-53.965999999999994,-28.248],[-53.975,-28.248],[-53.975,-28.257000000000005]]]}"
0_173,-28.243500010378714,-53.97050000000232,7423.632656390182,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.975,-28.248],[-53.965999999999994,-28.248],[-53.966,-28.239],[-53.975,-28.239],[-53.975,-28.248]]]}"
0_174,-28.495500010170808,-53.961499999968744,7474.641615667074,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.5],[-53.957,-28.5],[-53.95700000000001,-28.490999999999996],[-53.966,-28.490999999999996],[-53.966,-28.5]]]}"
0_175,-28.48650001010636,-53.96149999997917,7026.027784577722,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.490999999999996],[-53.95700000000001,-28.490999999999996],[-53.957,-28.482000000000003],[-53.966,-28.482000000000003],[-53.966,-28.490999999999996]]]}"
0_176,-28.47750001017657,-53.96149999999958,7193.433006935945,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.482000000000003],[-53.957,-28.482000000000003],[-53.957,-28.472999999999995],[-53.965999999999994,-28.472999999999995],[-53.966,-28.482000000000003]]]}"
0_177,-28.468500010127283,-53.961499999999496,7552.297878416972,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.965999999999994,-28.472999999999995],[-53.957,-28.472999999999995],[-53.957,-28.464000000000002],[-53.966,-28.464000000000002],[-53.965999999999994,-28.472999999999995]]]}"
0_178,-28.459500010199015,-53.96149999999922,7485.561199510404,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.464000000000002],[-53.957,-28.464000000000002],[-53.957,-28.455],[-53.966,-28.455],[-53.966,-28.464000000000002]]]}"
0_179,-28.450500010166927,-53.961499999986856,7856.837780497756,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.455],[-53.957,-28.455],[-53.957,-28.445999999999998],[-53.965999999999994,-28.445999999999998],[-53.966,-28.455]]]}"
0_180,-28.441500010243946,-53.961499999977626,7526.079110567115,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.965999999999994,-28.445999999999998],[-53.957,-28.446000000000005],[-53.957,-28.437],[-53.966,-28.437],[-53.965999999999994,-28.445999999999998]]]}"
0_181,-28.432500010167857,-53.961499999978294,7279.274663402693,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.437],[-53.957,-28.437],[-53.957,-28.428],[-53.965999999999994,-28.428],[-53.966,-28.437]]]}"
0_182,-28.42350001020925,-53.961499999985435,7646.441534067727,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.965999999999994,-28.428],[-53.957,-28.428],[-53.957,-28.419000000000004],[-53.966,-28.419000000000004],[-53.965999999999994,-28.428]]]}"
0_183,-28.41450001021154,-53.96149999998719,7412.904202366382,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.419000000000004],[-53.957,-28.419000000000004],[-53.957,-28.410000000000004],[-53.966,-28.41],[-53.966,-28.419000000000004]]]}"
0_184,-28.405500010246474,-53.96149999999028,7509.8732762137915,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.41],[-53.957,-28.410000000000004],[-53.957,-28.401000000000003],[-53.966,-28.401000000000003],[-53.966,-28.41]]]}"
0_185,-28.396500010232018,-53.96150000000993,7374.348062015504,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.401000000000003],[-53.957,-28.401000000000003],[-53.957,-28.392],[-53.966,-28.392],[-53.966,-28.401000000000003]]]}"
0_186,-28.387500010243315,-53.96150000000212,7110.838066095472,2014.0,"{""type"":""Polygon"",""coordinates"":[[[-53.966,-28.392],[-53.957,-28.392],[-53.95700000000001,-28.383],[-53.966,-28.383],[-53.966,-28.392]]]}"
